20111122,120000,19296.95,19662.41
20111122,130100,19008.99,19662.41
20111122,140500,18967.29,19662.41
20111122,150000,18237.11,19662.41
20111122,160000,18227.62,19662.41
20111122,170200,18152.39,19662.41
20111122,180000,18887.95,19662.41
20111122,190200,18242.3,18301.09
20111122,200100,17283.23,18301.09
20111122,210400,17480.37,18301.09
20111122,220000,17877.53,18301.09
20111122,230000,16892.63,18301.09
20111123,100200,14586.99,18262.09
20111123,110200,14732.61,18262.09
20111123,120000,14653.81,18262.09
20111123,130000,16669,18262.09
20111123,140300,16962.63,18262.09
20111123,150000,16047.27,18262.09
20111123,160100,16331.6,18262.09
20111123,170100,16195.06,18262.09
20111123,180200,16210.74,18262.09
20111123,190000,15950.57,15891.01
20111123,200100,15919.22,15891.01
20111123,210000,15652.77,15891.01
20111123,220200,15715.46,15891.01
20111123,230000,15270.32,15891.01
20111124,100200,15614.91,15873.01
20111124,110200,16071.02,15873.01
20111124,120200,16237.28,15873.01
20111124,130100,15624.95,15873.01
20111124,140500,15508.84,15873.01
20111124,150100,15128.59,15873.01
20111124,160300,15869.87,15873.01
20111124,170000,15467.84,15873.01
20111124,180200,15379.9,15873.01
20111124,193100,14924.48,14792.57
20111124,200100,14915.06,14792.57
20111124,210000,14896.22,14792.57
20111124,220100,14437.66,14792.57
20111124,230000,14318.31,14792.57
20111128,100000,17364.67,15761.07
20111128,110300,17043.61,15761.07
20111128,120000,17062.71,15761.07
20111128,130200,19292.21,15761.07
20111128,140400,19605.37,15761.07
20111128,150100,19248.99,15761.07
20111128,160300,19400.23,15761.07
20111128,170000,19602.7,15761.07
20111128,180100,19871.74,15761.07
20111128,190300,20315.96,20294.06
20111128,200000,20265.9,20294.06
20111128,210100,20240.88,20294.06
20111128,220000,20153.28,20294.06
20111128,230000,20200.21,20294.06
20111129,100000,20198.26,20294.06
20111129,110300,19503.76,20294.06
20111129,120200,19196.82,20294.06
20111129,130000,19247.11,20294.06
20111129,140600,19962.2,20294.06
20111129,150100,20490.74,20294.06
20111129,160100,20344.1,20294.06
20111129,170000,18809.34,20294.06
20111129,180000,19222.81,20294.06
20111129,190000,19316.78,19316.78
20111129,200100,20143.71,19316.78
20111129,210000,20306.59,19316.78
20111129,220100,20247.08,19316.78
20111129,230200,20040.35,19316.78
20111130,100200,19326.17,19316.78
20111130,110200,18908.46,19316.78
20111130,120000,18610,19316.78
20111130,130000,19712.03,19316.78
20111130,140500,19702.79,19316.78
20111130,150000,19878.13,19316.78
20111130,160000,21153.76,19316.78
20111130,170000,21420.58,19316.78
20111130,180200,23794.33,19316.78
20111130,190000,23701.68,23770.45
20111130,200000,22651.34,23770.45
20111130,210200,23051.47,23770.45
20111130,220000,22888.92,23770.45
20111130,230100,22792.01,23770.45
20111201,100000,22337.98,23668.45
20111201,110100,23366.01,23668.45
20111201,120000,23211.49,23668.45
20111201,130000,23724.04,23668.45
20111201,140500,23207.15,23668.45
20111201,150100,22994.19,23668.45
20111201,160000,23446.41,23668.45
20111201,170200,22708.42,23668.45
20111201,180200,23946.46,23668.45
20111201,192600,24309.55,23946.46
20111201,200000,24309.55,23946.46
20111201,210100,24309.55,23946.46
20111201,220200,24309.55,23946.46
20111201,230100,24309.55,23946.46
20111202,100000,23945.46,23945.46
20111202,110100,23945.46,23945.46
20111202,120200,23945.46,23945.46
20111202,130300,23945.46,23945.46
20111202,140400,23945.46,23945.46
20111202,150000,23945.46,23945.46
20111202,160100,23945.46,23945.46
20111202,170200,23945.46,23945.46
20111202,180300,23945.46,23945.46
20111202,190200,23945.46,23945.46
20111202,200000,23945.46,23945.46
20111202,210000,23945.46,23945.46
20111202,220300,23945.46,23945.46
20111202,230000,23945.46,23945.46
20111205,100300,25382.1,23945.46
20111205,110400,25005.28,23945.46
20111205,120300,25317.85,23945.46
20111205,130300,25516.41,23945.46
20111205,140400,25485.86,23945.46
20111205,150100,25999.89,23945.46
20111205,160100,24888.64,23945.46
20111205,170100,25770.58,23945.46
20111205,180000,26858.16,23945.46
20111205,190200,26821.08,26870.52
20111205,200300,27927.2,26870.52
20111205,210200,27630.6,26870.52
20111205,220200,27815.98,26870.52
20111205,230100,25955.96,26870.52
20111206,100100,24046.4,26868.52
20111206,110400,23939.16,26868.52
20111206,120300,23398.96,26868.52
20111206,130300,24852.98,26868.52
20111206,140300,23588.2,26868.52
20111206,150300,24714.3,26868.52
20111206,160400,20302.08,26868.52
20111206,170100,18384.4,26868.52
20111206,180000,16595.32,26868.52
20111206,190300,17574.02,16551.68
20111206,200200,14263.9,16551.68
20111206,210000,15722.6,16551.68
20111206,220300,14531.94,16551.68
20111206,230300,14276.36,16551.68
20111207,100500,20087.83,18515.23
20111207,110200,20471.85,18515.23
20111207,120300,18477.87,18515.23
20111207,130300,19007.69,18515.23
20111207,140600,17522.95,18515.23
20111207,150400,17796.77,18515.23
20111207,160200,18996.23,18515.23
20111207,170100,17090.65,18515.23
20111207,180000,17403.05,18515.23
20111207,190000,17646.73,17190.61
20111207,200000,17328.07,17190.61
20111207,210300,17777.93,17190.61
20111207,220200,18315.29,17190.61
20111207,230200,18265.29,17190.61
20111208,100400,18732.35,17187.73
20111208,110000,19422.19,17187.73
20111208,120000,20411.79,17187.73
20111208,130100,20436.09,17187.73
20111208,140400,20684.29,17187.73
20111208,150000,19706.89,17187.73
20111208,160300,19556.47,17187.73
20111208,170000,20637.95,17187.73
20111208,180400,17633.13,17187.73
20111208,190000,16779.99,17394.75
20111208,200200,14038.63,17394.75
20111208,210000,14044.91,17394.75
20111208,220000,14057.45,17394.75
20111208,230200,13022.39,17394.75
20111209,100200,12013.49,17390.51
20111209,110100,10478.43,17390.51
20111209,120000,9352.9,17390.51
20111209,130200,9361.48,17390.51
20111209,140300,9369.67,17390.51
20111209,150100,9390.91,17390.51
20111209,160100,9397.08,17390.51
20111209,170100,9395.33,17390.51
20111209,180100,9395.33,17390.51
20111209,190100,9395.33,9395.33
20111209,200200,9395.33,9395.33
20111209,210000,9395.33,9395.33
20111209,220100,9395.33,9395.33
20111209,230000,9395.33,9395.33
20111212,102000,9391.33,9391.33
20111212,110200,9391.33,9391.33
20111212,120300,9391.33,9391.33
20111212,130200,9391.33,9391.33
20111212,140400,9391.33,9391.33
20111212,150200,9391.33,9391.33
20111212,160200,9391.33,9391.33
20111212,170100,9391.33,9391.33
20111212,180200,9391.33,9391.33
20111212,190000,9391.33,9391.33
20111212,200000,9391.33,9391.33
20111212,210200,9391.33,9391.33
20111212,220100,9391.33,9391.33
20111212,230000,9391.33,9391.33
20111213,100200,9391.33,9391.33
20111213,110100,9391.33,9391.33
20111213,120200,9391.33,9391.33
20111213,130000,9391.33,9391.33
20111213,140500,9391.33,9391.33
20111213,150000,9391.33,9391.33
20111213,160000,9391.33,9391.33
20111213,170000,9391.33,9391.33
20111213,180300,9391.33,9391.33
20111213,190100,9391.33,9391.33
20111213,200200,9391.33,9391.33
20111213,210200,9391.33,9391.33
20111213,220200,9391.33,9391.33
20111213,230000,9391.33,9391.33
20111214,100100,9391.33,9391.33
20111214,110000,9391.33,9391.33
20111214,120200,9391.33,9391.33
20111214,130200,9391.33,9391.33
20111214,140400,9391.33,9391.33
20111214,150300,9391.33,9391.33
20111214,160100,9391.33,9391.33
20111214,170100,9391.33,9391.33
20111214,180000,9391.33,9391.33
20111214,191200,9391.33,9391.33
20111214,200000,9391.33,9391.33
20111214,210100,9391.33,9391.33
20111214,220100,9391.33,9391.33
20111214,230000,9391.33,9391.33
20111215,100200,9391.33,9391.33
20111215,110100,9391.33,9391.33
20111215,120000,9391.33,9391.33
20111215,130200,9391.33,9391.33
20111215,140300,9391.33,9391.33
20111215,150000,9391.33,9391.33
20111215,160000,9391.33,9391.33
20111215,170100,9391.33,9391.33
20111215,180200,9391.33,9391.33
20120505,100100,9291.33,9291.33
20120505,110000,9291.33,9291.33
20120505,120100,9291.33,9291.33
20120505,130000,9291.33,9291.33
20120505,140300,9291.33,9291.33
20120505,150100,9291.33,9291.33
20120505,160100,9291.33,9291.33
20120505,170000,9291.33,9291.33
20120505,180000,9291.33,9291.33
20120505,190100,9291.33,9291.33
20120505,200100,9291.33,9291.33
20120505,210000,9291.33,9291.33
20120505,220000,9291.33,9291.33
20120505,230000,9291.33,9291.33
20120508,140700,9291.33,9291.33
20120508,150100,9291.33,9291.33
20120508,160000,9291.33,9291.33
20120508,170000,9291.33,9291.33
20120508,180100,9291.33,9291.33
20120508,190100,9291.33,9291.33
20120508,200100,9291.33,9291.33
20120508,210100,9291.33,9291.33
20120508,220100,9291.33,9291.33
20120508,230100,9291.33,9291.33
20120510,100100,9291.33,9291.33
20120510,110000,9291.33,9291.33
20120510,120000,9291.33,9291.33
20120510,130100,9291.33,9291.33
20120510,140400,9291.33,9291.33
20120510,150100,9291.33,9291.33
20120510,160200,9291.33,9291.33
20120510,170100,9291.33,9291.33
20120510,180100,9291.33,9291.33
20120510,190000,9291.33,9291.33
20120510,200100,9291.33,9291.33
20120510,210100,9291.33,9291.33
20120510,220000,9291.33,9291.33
20120510,230100,9291.33,9291.33
20120511,100300,9291.33,9291.33
20120511,110000,9291.33,9291.33
20120511,120100,9291.33,9291.33
20120511,130100,9291.33,9291.33
20120511,140300,9291.33,9291.33
20120511,150100,9291.33,9291.33
20120511,160000,9291.33,9291.33
20120511,170100,9291.33,9291.33
20120511,180100,9291.33,9291.33
20120511,190000,9291.33,9291.33
20120511,200000,9291.33,9291.33
20120511,210000,9291.33,9291.33
20120511,220000,9291.33,9291.33
20120511,230000,9291.33,9291.33
20120512,100200,9291.33,9291.33
20120512,110000,9291.33,9291.33
20120512,120000,9291.33,9291.33
20120512,130100,9291.33,9291.33
20120512,140400,9291.33,9291.33
20120512,150000,9291.33,9291.33
20120512,160000,9291.33,9291.33
20120512,170000,9291.33,9291.33
20120512,180100,9291.33,9291.33
20120512,190100,9291.33,9291.33
20120512,200000,9291.33,9291.33
20120512,210100,9291.33,9291.33
20120512,220100,9291.33,9291.33
20120512,230000,9291.33,9291.33
20120514,100200,9291.33,9291.33
20120514,110000,9291.33,9291.33
20120514,120200,9291.33,9291.33
20120514,130000,9291.33,9291.33
20120514,140400,9291.33,9291.33
20120514,150100,9291.33,9291.33
20120514,160100,9291.33,9291.33
20120514,170100,9291.33,9291.33
20120514,180000,9291.33,9291.33
20120514,191100,9291.33,9291.33
20120514,200000,9291.33,9291.33
20120514,210000,9291.33,9291.33
20120514,220000,9291.33,9291.33
20120514,230000,9291.33,9291.33
20120515,100100,9291.33,9291.33
20120515,110000,9291.33,9291.33
20120515,120000,9291.33,9291.33
20120515,130200,9291.33,9291.33
20120515,140300,9291.33,9291.33
20120515,150100,9291.33,9291.33
20120515,160000,9291.33,9291.33
20120515,170100,9291.33,9291.33
20120515,180000,9291.33,9291.33
20120515,191100,9291.33,9291.33
20120515,200100,9291.33,9291.33
20120515,210000,9291.33,9291.33
20120515,220100,9291.33,9291.33
20120515,230000,9291.33,9291.33
20120516,100100,9291.33,9291.33
20120516,110000,9291.33,9291.33
20120516,120000,9291.33,9291.33
20120516,130100,9291.33,9291.33
20120516,140400,9291.33,9291.33
20120516,150100,9291.33,9291.33
20120516,160000,9291.33,9291.33
20120516,170100,9291.33,9291.33
20120516,180100,9291.33,9291.33
20120516,190100,9291.33,9291.33
20120516,200100,9291.33,9291.33
20120516,210100,9291.33,9291.33
20120516,220100,9291.33,9291.33
20120516,230000,9291.33,9291.33
20120517,100000,10301.16,9291.33
20120517,110100,9642.1,9291.33
20120517,120000,9283.14,9291.33
20120517,130000,9218.08,9291.33
20120517,140400,7990.38,9291.33
20120517,150100,6854.31,9291.33
20120517,160100,6557.9,9291.33
20120517,170000,7543.28,9291.33
20120517,180000,6773.15,9291.33
20120517,191100,6324.17,6586.08
20120517,200200,5666.29,6586.08
20120517,210100,5747.35,6586.08
20120517,220000,5585.22,6586.08
20120517,230000,5519.74,6586.08
20120518,100000,6311.75,9275.21
20120518,110000,6351.14,9275.21
20120518,120100,8042.76,9275.21
20120518,130000,7957.49,9275.21
20120518,140500,8504.41,9275.21
20120518,150100,8535.78,9275.21
20120518,160000,8897.34,9275.21
20120518,170100,8548.12,9275.21
20120518,180000,8523.16,9275.21
20120518,190100,7983.3,7714.93
20120518,200000,7636.92,7714.93
20120518,210200,7200.04,7714.93
20120518,220100,6866.14,7714.93
20120518,230100,6778.76,7714.93
20120521,100000,7039.33,7800.8
20120521,110200,7881.82,7800.8
20120521,120000,9041.49,7800.8
20120521,130100,8877.09,7800.8
20120521,140300,8833.59,7800.8
20120521,150000,9160.78,7800.8
20120521,160100,9112.8,7800.8
20120521,170100,8960.65,7800.8
20120521,180100,9417.08,7800.8
20120521,190100,9964.18,9914.16
20120521,200000,9967.31,9914.16
20120521,210000,10007.95,9914.16
20120521,220000,9970.43,9914.16
20120521,230100,9957.93,9914.16
20120522,100100,10304.97,9909.71
20120522,110100,9996.83,9909.71
20120522,120100,10136.95,9909.71
20120522,130000,9735.25,9909.71
20120522,140400,9467.08,9909.71
20120522,150000,9389.36,9909.71
20120522,160100,10192.69,9909.71
20120522,170100,9713.53,9909.71
20120522,180000,9800.72,9909.71
20120522,190000,10006.24,9981.33
20120522,200100,9511.11,9981.33
20120522,210100,9573.39,9981.33
20120522,220200,9364.75,9981.33
20120522,230300,9417.69,9981.33
20120523,101100,8068.67,9981.33
20120523,110100,8404.39,9981.33
20120523,120000,8119.33,9981.33
20120523,130000,7631.47,9981.33
20120523,140400,6229.53,9981.33
20120523,150000,6505.51,9981.33
20120523,160000,6748.07,9981.33
20120523,170100,6598.54,9981.33
20120523,180200,6822.58,9981.33
20120523,190000,5834.88,5838.04
20120523,200000,5118.57,5838.04
20120523,210100,4941.85,5838.04
20120523,220000,5774.93,5838.04
20120523,230100,5967.42,5838.04
20120524,100300,6592.09,5838.04
20120524,110000,7136.11,5838.04
20120524,120100,5295.36,5838.04
20120524,130000,5711.28,5838.04
20120524,140500,6515.49,5838.04
20120524,150000,6172.97,5838.04
20120524,160100,5936.14,5838.04
20120524,170200,7520.69,5838.04
20120524,180000,7125.33,5838.04
20120524,190100,7245.52,7520.69
20120524,200100,6783.74,7520.69
20120524,210000,6660.39,7520.69
20120524,220000,6378.89,7520.69
20120524,230000,6609.78,7520.69
20120525,102700,7100.9,7517.14
20120525,110000,7513.97,7517.14
20120525,120100,8199.26,7517.14
20120525,130000,7389.86,7517.14
20120525,140300,7367.46,7517.14
20120525,150100,6769.46,7517.14
20120525,160100,7121.16,7517.14
20120525,170100,6676.82,7517.14
20120525,180000,7261.53,7517.14
20120525,190000,6897.29,6881.31
20120525,200100,6887.7,6881.31
20120525,210000,6769.48,6881.31
20120525,220100,6999.53,6881.31
20120525,230000,6664.04,6881.31
20120528,100000,6492.64,6879.42
20120528,110000,8689.48,6879.42
20120528,120100,8504.73,6879.42
20120528,130200,8171.03,6879.42
20120528,140400,8399.91,6879.42
20120528,150000,8284.63,6879.42
20120528,160200,7808.41,6879.42
20120528,170100,7792.47,6879.42
20120528,180000,7371.06,6879.42
20120528,190100,7131.63,7029.47
20120528,200100,7230.6,7029.47
20120528,210100,7201.86,7029.47
20120528,220000,7147.59,7029.47
20120528,230100,7246.56,7029.47
20120529,100100,8016.8,7021.6
20120529,110100,8185.86,7021.6
20120529,120100,8767.86,7021.6
20120529,130200,8014.81,7021.6
20120529,140300,7687.96,7021.6
20120529,150000,8009.93,7021.6
20120529,160200,8502.5,7021.6
20120529,170100,9118.41,7021.6
20120529,180100,9256.7,7021.6
20120529,190100,9179.51,9166.65
20120529,200000,8398.03,9166.65
20120529,210100,8333.71,9166.65
20120529,220000,8523.46,9166.65
20120529,230100,8443.06,9166.65
20120530,100100,8103.72,9164.17
20120530,110000,7021.81,9164.17
20120530,120200,7325.07,9164.17
20120530,130000,6659.24,9164.17
20120530,140300,7213.97,9164.17
20120530,150100,6380.44,9164.17
20120530,160200,6945.33,9164.17
20120530,170100,7074.08,9164.17
20120530,180100,6549.11,9164.17
20120530,190100,6607.8,6842.57
20120530,200000,6673.02,6842.57
20120530,210000,6692.58,6842.57
20120530,220100,7168.64,6842.57
20120530,230000,6911.04,6842.57
